Category,Model,seed,wape,r2
Cake Cases & Baking Accessories,Linear Regression,20,30.43584178833062,-1.340027509056461
Cake Cases & Baking Accessories,Random Forest,20,36.0206267632839,-1.6744728779257465
Cake Cases & Baking Accessories,XGBoost,20,36.201833035009415,-2.097481731997221
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,21,18.75589532781112,0.116454398944275
Cake Cases & Baking Accessories,Linear Regression,21,17.68290183475935,0.22751533621773534
Cake Cases & Baking Accessories,Random Forest,21,15.813196884383613,0.38861533076340915
Cake Cases & Baking Accessories,XGBoost,21,17.327059295606155,0.26063354676148054
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,22,65.40740016087307,-1.8544975027119461
Cake Cases & Baking Accessories,Linear Regression,22,32.284474540656696,0.27255557262772256
Cake Cases & Baking Accessories,Random Forest,22,34.68353931607209,0.12832416267801294
Cake Cases & Baking Accessories,XGBoost,22,37.39683905534971,0.02730017066670487
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,23,22.004962862505195,-0.6055107022812027
Cake Cases & Baking Accessories,Linear Regression,23,22.605572341064672,-0.26553825160584954
Cake Cases & Baking Accessories,Random Forest,23,24.35801468704995,-0.6700140386788187
Cake Cases & Baking Accessories,XGBoost,23,26.410466289496636,-0.9815158683463416
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,24,22.937553302378472,-1.3681747665068253
Cake Cases & Baking Accessories,Linear Regression,24,24.667930289352537,-0.8626337996694893
Cake Cases & Baking Accessories,Random Forest,24,19.380860418838243,-0.5282678178594389
Cake Cases & Baking Accessories,XGBoost,24,20.86443965134322,-0.8239785218541216
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,25,31.65352982890865,-1.5910479208970298
Cake Cases & Baking Accessories,Linear Regression,25,20.416958016875633,0.09955632518106483
Cake Cases & Baking Accessories,Random Forest,25,24.408934000635785,-0.4032773105551215
Cake Cases & Baking Accessories,XGBoost,25,27.518431450045544,-0.8772436860893298
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,26,51.22766436646764,-2.7188549862218263
Cake Cases & Baking Accessories,Linear Regression,26,36.27733593933768,-0.7804587310303577
Cake Cases & Baking Accessories,Random Forest,26,35.481829903325234,-1.0961399447335975
Cake Cases & Baking Accessories,XGBoost,26,34.42635790116119,-0.9901499427059812
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,27,17.82010658216909,0.048713927461929374
Cake Cases & Baking Accessories,Linear Regression,27,14.48238946346994,0.3644870946975848
Cake Cases & Baking Accessories,Random Forest,27,10.124268597868356,0.6566678024031529
Cake Cases & Baking Accessories,XGBoost,27,13.930990358396892,0.38784188510668216
